matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6747791426,440,2,80,0,3,2,2,4,-2,5,3,4,0,4,0,1,1,-1,1,0,0,-3,-20,-4,-3,7,5,0,0,1,-1,0,1,3,-1
KR_6686949671,420,-1,-34,-17,0,-1,5,4,1,1,2,0,3,3,-2,2,0,2,0,2,0,0,0,1,-8,7,3,0,-2,1,-1,-1,-1,4,-1
KR_6759465057,420,-3,-41,-31,-11,-6,6,0,0,6,6,-2,4,2,-3,7,4,0,1,1,-2,-16,-31,-5,-5,10,25,0,-2,-1,1,-1,-1,6,-1
KR_6687321051,420,0,10,-3,-6,1,2,3,-5,6,1,-1,3,2,-1,3,2,0,0,0,0,-4,33,-3,-4,7,0,0,0,-1,-1,0,-1,4,-1
KR_6761636630,440,-2,4,-29,-1,1,3,4,-3,3,0,2,2,4,-1,1,0,0,4,4,1,9,-180,-1,-4,5,-2,0,-2,1,0,-1,1,6,-1
KR_6693029473,420,-2,-8,-12,0,1,0,1,-3,3,0,3,1,4,-1,7,6,0,1,1,1,8,8,3,-9,6,-5,0,-2,1,-1,-1,1,4,-1
KR_6761764299,420,-4,-36,-16,-8,-3,4,1,-1,1,0,-6,6,0,2,1,3,0,0,0,0,-3,33,-2,-4,6,-24,0,-1,-1,-1,-1,-1,3,-1
KR_6767048080,420,-6,-32,-8,-6,-3,3,0,1,4,5,-4,4,0,2,0,2,-2,2,0,0,-4,1,4,-6,2,-2,0,-1,1,1,-1,-1,6,-1
KR_6724942271,420,-4,-71,-24,-10,-2,2,0,-1,3,2,-6,7,1,0,2,2,-1,1,0,0,1,118,0,-3,3,3,0,-3,-1,-1,-1,-1,3,-1
KR_6766928383,420,-2,10,8,-4,-3,4,1,-2,3,1,5,0,5,-4,7,3,0,2,2,-1,-11,-15,-2,-6,8,2,0,0,0,-1,0,-1,0,-1
KR_6754180148,420,-1,-24,-28,-3,0,0,0,-1,7,6,0,1,1,-1,3,2,-1,1,0,0,-5,10,4,-10,6,-2,0,-1,-1,-1,-1,-1,3,-1
KR_6663514039,420,1,20,13,-1,2,0,2,-7,8,1,0,2,2,4,0,4,0,2,2,0,4,36,-1,-4,5,0,0,1,1,-1,1,-1,5,-1
KR_6765634025,420,-4,-51,2,-1,-1,4,3,3,3,6,2,2,4,-4,6,2,-1,2,1,0,-8,-268,-5,-4,9,-3,0,-1,-1,1,-1,1,5,-1
KR_6732693119,420,-1,27,-44,-7,-1,1,0,-4,6,2,-2,2,0,1,4,5,-1,1,0,0,-1,-25,0,-4,4,0,0,-1,-1,-1,-1,1,4,-1
KR_6768605840,420,-2,-31,29,-4,0,2,2,-1,3,2,-1,2,1,-2,4,2,0,0,0,0,-6,-199,-1,-3,4,2,0,0,0,1,0,-1,0,-1
KR_6627790042,420,-2,-93,8,-5,0,4,4,1,4,5,-1,1,0,-3,4,1,-2,2,0,0,-2,-327,-1,-4,5,0,0,-2,-1,1,-1,-1,1,-1
KR_6754989724,420,-1,-23,-1,0,-1,2,1,-2,4,2,1,0,1,2,3,5,0,1,1,0,1,-46,-6,-2,8,41,0,-2,-1,-1,-1,1,4,-1
KR_6708661355,420,-4,-1,15,-3,1,1,2,-2,3,1,1,2,3,1,1,2,-4,4,0,0,-3,4,1,-9,8,-7,0,0,0,-1,0,1,0,-1
KR_6737751219,420,0,-3,40,0,3,1,4,-2,3,1,-4,5,1,2,2,4,1,0,1,0,-9,-7,-3,-6,9,1,0,0,-1,-1,1,1,5,-1
KR_6751280513,420,1,43,19,5,5,1,6,0,2,2,-5,6,1,3,1,4,2,1,3,0,10,-4,0,-5,5,7,0,1,1,0,1,1,6,-1
KR_6768292727,420,-1,38,-9,-11,3,1,4,-1,3,2,-3,5,2,-7,8,1,-3,3,0,0,-17,-4,-4,-2,6,3,0,0,-1,1,-1,-1,1,-1
KR_6770357331,420,1,11,8,7,0,2,2,4,1,5,1,1,2,3,1,4,-1,3,2,1,9,-7,-5,-3,8,4,0,1,-1,1,1,1,5,-1
